"","Country","Date","Confirmed","Death","Recovered","newConfirmed","newDeath","newRecovered"
"1609","Burkina Faso",2020-03-16,15,0,0,12,0,0
"1610","Burkina Faso",2020-03-17,15,0,0,0,0,0
"1611","Burkina Faso",2020-03-18,20,1,0,5,1,0
"1612","Burkina Faso",2020-03-19,33,1,0,13,0,0
"1613","Cambodia",2019-12-31,0,0,0,0,0,0
"1614","Cambodia",2020-01-01,0,0,0,0,0,0
"1615","Cambodia",2020-01-02,0,0,0,0,0,0
"1616","Cambodia",2020-01-03,0,0,0,0,0,0
"1617","Cambodia",2020-01-04,0,0,0,0,0,0
"1618","Cambodia",2020-01-05,0,0,0,0,0,0
"1619","Cambodia",2020-01-06,0,0,0,0,0,0
"1620","Cambodia",2020-01-07,0,0,0,0,0,0
"1621","Cambodia",2020-01-08,0,0,0,0,0,0
"1622","Cambodia",2020-01-09,0,0,0,0,0,0
"1623","Cambodia",2020-01-10,0,0,0,0,0,0
"1624","Cambodia",2020-01-11,0,0,0,0,0,0
"1625","Cambodia",2020-01-12,0,0,0,0,0,0
"1626","Cambodia",2020-01-13,0,0,0,0,0,0
"1627","Cambodia",2020-01-14,0,0,0,0,0,0
"1628","Cambodia",2020-01-15,0,0,0,0,0,0
"1629","Cambodia",2020-01-16,0,0,0,0,0,0
"1630","Cambodia",2020-01-17,0,0,0,0,0,0
"1631","Cambodia",2020-01-18,0,0,0,0,0,0
"1632","Cambodia",2020-01-19,0,0,0,0,0,0
"1633","Cambodia",2020-01-20,0,0,0,0,0,0
"1634","Cambodia",2020-01-21,0,0,0,0,0,0
"1635","Cambodia",2020-01-22,0,0,0,0,0,0
"1636","Cambodia",2020-01-23,0,0,0,0,0,0
"1637","Cambodia",2020-01-24,0,0,0,0,0,0
"1638","Cambodia",2020-01-25,0,0,0,0,0,0
"1639","Cambodia",2020-01-26,0,0,0,0,0,0
"1640","Cambodia",2020-01-27,1,0,0,1,0,0
"1641","Cambodia",2020-01-28,1,0,0,0,0,0
"1642","Cambodia",2020-01-29,1,0,0,0,0,0
"1643","Cambodia",2020-01-30,1,0,0,0,0,0
"1644","Cambodia",2020-01-31,1,0,0,0,0,0
"1645","Cambodia",2020-02-01,1,0,0,0,0,0
"1646","Cambodia",2020-02-02,1,0,0,0,0,0
"1647","Cambodia",2020-02-03,1,0,0,0,0,0
"1648","Cambodia",2020-02-04,1,0,0,0,0,0
"1649","Cambodia",2020-02-05,1,0,0,0,0,0
"1650","Cambodia",2020-02-06,1,0,0,0,0,0
"1651","Cambodia",2020-02-07,1,0,0,0,0,0
"1652","Cambodia",2020-02-08,1,0,0,0,0,0
"1653","Cambodia",2020-02-09,1,0,0,0,0,0
"1654","Cambodia",2020-02-10,1,0,0,0,0,0
"1655","Cambodia",2020-02-11,1,0,0,0,0,0
"1656","Cambodia",2020-02-12,1,0,1,0,0,1
"1657","Cambodia",2020-02-13,1,0,1,0,0,0
"1658","Cambodia",2020-02-14,1,0,1,0,0,0
"1659","Cambodia",2020-02-15,1,0,1,0,0,0
"1660","Cambodia",2020-02-16,1,0,1,0,0,0
"1661","Cambodia",2020-02-17,1,0,1,0,0,0
"1662","Cambodia",2020-02-18,1,0,1,0,0,0
"1663","Cambodia",2020-02-19,1,0,1,0,0,0
"1664","Cambodia",2020-02-20,1,0,1,0,0,0
"1665","Cambodia",2020-02-21,1,0,1,0,0,0
"1666","Cambodia",2020-02-22,1,0,1,0,0,0
"1667","Cambodia",2020-02-23,1,0,1,0,0,0
"1668","Cambodia",2020-02-24,1,0,1,0,0,0
"1669","Cambodia",2020-02-25,1,0,1,0,0,0
"1670","Cambodia",2020-02-26,1,0,1,0,0,0
"1671","Cambodia",2020-02-27,1,0,1,0,0,0
"1672","Cambodia",2020-02-28,1,0,1,0,0,0
"1673","Cambodia",2020-02-29,1,0,1,0,0,0
"1674","Cambodia",2020-03-01,1,0,1,0,0,0
"1675","Cambodia",2020-03-02,1,0,1,0,0,0
"1676","Cambodia",2020-03-03,1,0,1,0,0,0
"1677","Cambodia",2020-03-04,1,0,1,0,0,0
"1678","Cambodia",2020-03-05,1,0,1,0,0,0
"1679","Cambodia",2020-03-06,1,0,1,0,0,0
"1680","Cambodia",2020-03-07,1,0,1,0,0,0
"1681","Cambodia",2020-03-08,2,0,1,1,0,0
"1682","Cambodia",2020-03-09,2,0,1,0,0,0
"1683","Cambodia",2020-03-10,2,0,1,0,0,0
"1684","Cambodia",2020-03-11,3,0,1,1,0,0
"1685","Cambodia",2020-03-12,3,0,1,0,0,0
"1686","Cambodia",2020-03-13,5,0,1,2,0,0
"1687","Cambodia",2020-03-14,7,0,1,2,0,0
"1688","Cambodia",2020-03-15,7,0,1,0,0,0
"1689","Cambodia",2020-03-16,7,0,1,0,0,0
"1690","Cambodia",2020-03-17,33,0,1,26,0,0
"1691","Cambodia",2020-03-18,35,0,1,2,0,0
"1692","Cambodia",2020-03-19,37,0,1,2,0,0
"1693","Cameroon",2020-01-22,0,0,0,0,0,0
"1694","Cameroon",2020-01-23,0,0,0,0,0,0
"1695","Cameroon",2020-01-24,0,0,0,0,0,0
"1696","Cameroon",2020-01-25,0,0,0,0,0,0
"1697","Cameroon",2020-01-26,0,0,0,0,0,0
"1698","Cameroon",2020-01-27,0,0,0,0,0,0
"1699","Cameroon",2020-01-28,0,0,0,0,0,0
"1700","Cameroon",2020-01-29,0,0,0,0,0,0
"1701","Cameroon",2020-01-30,0,0,0,0,0,0
"1702","Cameroon",2020-01-31,0,0,0,0,0,0
"1703","Cameroon",2020-02-01,0,0,0,0,0,0
"1704","Cameroon",2020-02-02,0,0,0,0,0,0
"1705","Cameroon",2020-02-03,0,0,0,0,0,0
"1706","Cameroon",2020-02-04,0,0,0,0,0,0
"1707","Cameroon",2020-02-05,0,0,0,0,0,0
"1708","Cameroon",2020-02-06,0,0,0,0,0,0
"1709","Cameroon",2020-02-07,0,0,0,0,0,0
"1710","Cameroon",2020-02-08,0,0,0,0,0,0
"1711","Cameroon",2020-02-09,0,0,0,0,0,0
"1712","Cameroon",2020-02-10,0,0,0,0,0,0
"1713","Cameroon",2020-02-11,0,0,0,0,0,0
"1714","Cameroon",2020-02-12,0,0,0,0,0,0
"1715","Cameroon",2020-02-13,0,0,0,0,0,0
"1716","Cameroon",2020-02-14,0,0,0,0,0,0
"1717","Cameroon",2020-02-15,0,0,0,0,0,0
"1718","Cameroon",2020-02-16,0,0,0,0,0,0
"1719","Cameroon",2020-02-17,0,0,0,0,0,0
"1720","Cameroon",2020-02-18,0,0,0,0,0,0
"1721","Cameroon",2020-02-19,0,0,0,0,0,0
"1722","Cameroon",2020-02-20,0,0,0,0,0,0
"1723","Cameroon",2020-02-21,0,0,0,0,0,0
"1724","Cameroon",2020-02-22,0,0,0,0,0,0
"1725","Cameroon",2020-02-23,0,0,0,0,0,0
"1726","Cameroon",2020-02-24,0,0,0,0,0,0
"1727","Cameroon",2020-02-25,0,0,0,0,0,0
"1728","Cameroon",2020-02-26,0,0,0,0,0,0
"1729","Cameroon",2020-02-27,0,0,0,0,0,0
"1730","Cameroon",2020-02-28,0,0,0,0,0,0
"1731","Cameroon",2020-02-29,0,0,0,0,0,0
"1732","Cameroon",2020-03-01,0,0,0,0,0,0
"1733","Cameroon",2020-03-02,0,0,0,0,0,0
"1734","Cameroon",2020-03-03,0,0,0,0,0,0
"1735","Cameroon",2020-03-04,0,0,0,0,0,0
"1736","Cameroon",2020-03-05,0,0,0,0,0,0
"1737","Cameroon",2020-03-06,1,0,0,1,0,0
"1738","Cameroon",2020-03-07,1,0,0,0,0,0
"1739","Cameroon",2020-03-08,2,0,0,1,0,0
"1740","Cameroon",2020-03-09,2,0,0,0,0,0
"1741","Cameroon",2020-03-10,2,0,0,0,0,0
"1742","Cameroon",2020-03-11,2,0,0,0,0,0
"1743","Cameroon",2020-03-12,2,0,0,0,0,0
"1744","Cameroon",2020-03-13,2,0,0,0,0,0
"1745","Cameroon",2020-03-14,2,0,0,0,0,0
"1746","Cameroon",2020-03-15,2,0,0,0,0,0
"1747","Cameroon",2020-03-16,4,0,0,2,0,0
"1748","Cameroon",2020-03-17,10,0,0,6,0,0
"1749","Cameroon",2020-03-18,10,0,0,0,0,0
"1750","Cameroon",2020-03-19,13,0,0,3,0,0
"1751","Canada",2019-12-31,0,0,0,0,0,0
"1752","Canada",2020-01-01,0,0,0,0,0,0
"1753","Canada",2020-01-02,0,0,0,0,0,0
"1754","Canada",2020-01-03,0,0,0,0,0,0
"1755","Canada",2020-01-04,0,0,0,0,0,0
"1756","Canada",2020-01-05,0,0,0,0,0,0
"1757","Canada",2020-01-06,0,0,0,0,0,0
"1758","Canada",2020-01-07,0,0,0,0,0,0
"1759","Canada",2020-01-08,0,0,0,0,0,0
"1760","Canada",2020-01-09,0,0,0,0,0,0
"1761","Canada",2020-01-10,0,0,0,0,0,0
"1762","Canada",2020-01-11,0,0,0,0,0,0
"1763","Canada",2020-01-12,0,0,0,0,0,0
"1764","Canada",2020-01-13,0,0,0,0,0,0
"1765","Canada",2020-01-14,0,0,0,0,0,0
"1766","Canada",2020-01-15,0,0,0,0,0,0
"1767","Canada",2020-01-16,0,0,0,0,0,0
"1768","Canada",2020-01-17,0,0,0,0,0,0
"1769","Canada",2020-01-18,0,0,0,0,0,0
"1770","Canada",2020-01-19,0,0,0,0,0,0
"1771","Canada",2020-01-20,0,0,0,0,0,0
"1772","Canada",2020-01-21,0,0,0,0,0,0
"1773","Canada",2020-01-22,0,0,0,0,0,0
"1774","Canada",2020-01-23,0,0,0,0,0,0
"1775","Canada",2020-01-24,0,0,0,0,0,0
"1776","Canada",2020-01-25,0,0,0,0,0,0
"1777","Canada",2020-01-26,1,0,0,1,0,0
"1778","Canada",2020-01-27,1,0,0,0,0,0
"1779","Canada",2020-01-28,2,0,0,1,0,0
"1780","Canada",2020-01-29,2,0,0,0,0,0
"1781","Canada",2020-01-30,2,0,0,0,0,0
"1782","Canada",2020-01-31,4,0,0,2,0,0
"1783","Canada",2020-02-01,4,0,0,0,0,0
"1784","Canada",2020-02-02,4,0,0,0,0,0
"1785","Canada",2020-02-03,4,0,0,0,0,0
"1786","Canada",2020-02-04,4,0,0,0,0,0
"1787","Canada",2020-02-05,5,0,0,1,0,0
"1788","Canada",2020-02-06,5,0,0,0,0,0
"1789","Canada",2020-02-07,7,0,0,2,0,0
"1790","Canada",2020-02-08,7,0,0,0,0,0
"1791","Canada",2020-02-09,7,0,0,0,0,0
"1792","Canada",2020-02-10,7,0,0,0,0,0
"1793","Canada",2020-02-11,7,0,0,0,0,0
"1794","Canada",2020-02-12,7,0,1,0,0,1
"1795","Canada",2020-02-13,7,0,1,0,0,0
"1796","Canada",2020-02-14,7,0,1,0,0,0
"1797","Canada",2020-02-15,7,0,1,0,0,0
"1798","Canada",2020-02-16,7,0,1,0,0,0
"1799","Canada",2020-02-17,8,0,1,1,0,0
"1800","Canada",2020-02-18,8,0,1,0,0,0
"1801","Canada",2020-02-19,8,0,1,0,0,0
"1802","Canada",2020-02-20,8,0,1,0,0,0
"1803","Canada",2020-02-21,9,0,3,1,0,2
"1804","Canada",2020-02-22,9,0,3,0,0,0
"1805","Canada",2020-02-23,9,0,3,0,0,0
"1806","Canada",2020-02-24,10,0,3,1,0,0
"1807","Canada",2020-02-25,11,0,3,1,0,0
"1808","Canada",2020-02-26,11,0,3,0,0,0
"1809","Canada",2020-02-27,13,0,6,2,0,3
"1810","Canada",2020-02-28,14,0,6,1,0,0
"1811","Canada",2020-02-29,20,0,6,6,0,0
"1812","Canada",2020-03-01,24,0,6,4,0,0
"1813","Canada",2020-03-02,27,0,6,3,0,0
"1814","Canada",2020-03-03,30,0,6,3,0,0
"1815","Canada",2020-03-04,33,0,6,3,0,0
"1816","Canada",2020-03-05,37,0,6,4,0,0
"1817","Canada",2020-03-06,49,0,6,12,0,0
"1818","Canada",2020-03-07,54,0,8,5,0,2
"1819","Canada",2020-03-08,64,0,8,10,0,0
"1820","Canada",2020-03-09,77,1,8,13,1,0
"1821","Canada",2020-03-10,79,1,8,2,0,0
"1822","Canada",2020-03-11,108,1,8,29,0,0
"1823","Canada",2020-03-12,117,1,8,9,0,0
"1824","Canada",2020-03-13,193,1,8,76,0,0
"1825","Canada",2020-03-14,198,1,8,5,0,0
"1826","Canada",2020-03-15,252,1,8,54,0,0
"1827","Canada",2020-03-16,415,4,9,163,3,1
"1828","Canada",2020-03-17,478,5,9,63,1,0
"1829","Canada",2020-03-18,657,8,9,179,3,0
"1830","Canada",2020-03-19,800,9,9,143,1,0
"1831","Central African Republic",2020-01-22,0,0,0,0,0,0
"1832","Central African Republic",2020-01-23,0,0,0,0,0,0
"1833","Central African Republic",2020-01-24,0,0,0,0,0,0
"1834","Central African Republic",2020-01-25,0,0,0,0,0,0
"1835","Central African Republic",2020-01-26,0,0,0,0,0,0
"1836","Central African Republic",2020-01-27,0,0,0,0,0,0
"1837","Central African Republic",2020-01-28,0,0,0,0,0,0
"1838","Central African Republic",2020-01-29,0,0,0,0,0,0
"1839","Central African Republic",2020-01-30,0,0,0,0,0,0
"1840","Central African Republic",2020-01-31,0,0,0,0,0,0
"1841","Central African Republic",2020-02-01,0,0,0,0,0,0
"1842","Central African Republic",2020-02-02,0,0,0,0,0,0
"1843","Central African Republic",2020-02-03,0,0,0,0,0,0
"1844","Central African Republic",2020-02-04,0,0,0,0,0,0
"1845","Central African Republic",2020-02-05,0,0,0,0,0,0
"1846","Central African Republic",2020-02-06,0,0,0,0,0,0
"1847","Central African Republic",2020-02-07,0,0,0,0,0,0
"1848","Central African Republic",2020-02-08,0,0,0,0,0,0
"1849","Central African Republic",2020-02-09,0,0,0,0,0,0
"1850","Central African Republic",2020-02-10,0,0,0,0,0,0
"1851","Central African Republic",2020-02-11,0,0,0,0,0,0
"1852","Central African Republic",2020-02-12,0,0,0,0,0,0
"1853","Central African Republic",2020-02-13,0,0,0,0,0,0
"1854","Central African Republic",2020-02-14,0,0,0,0,0,0
"1855","Central African Republic",2020-02-15,0,0,0,0,0,0
"1856","Central African Republic",2020-02-16,0,0,0,0,0,0
"1857","Central African Republic",2020-02-17,0,0,0,0,0,0
"1858","Central African Republic",2020-02-18,0,0,0,0,0,0
"1859","Central African Republic",2020-02-19,0,0,0,0,0,0
"1860","Central African Republic",2020-02-20,0,0,0,0,0,0
"1861","Central African Republic",2020-02-21,0,0,0,0,0,0
"1862","Central African Republic",2020-02-22,0,0,0,0,0,0
"1863","Central African Republic",2020-02-23,0,0,0,0,0,0
"1864","Central African Republic",2020-02-24,0,0,0,0,0,0
"1865","Central African Republic",2020-02-25,0,0,0,0,0,0
"1866","Central African Republic",2020-02-26,0,0,0,0,0,0
"1867","Central African Republic",2020-02-27,0,0,0,0,0,0
"1868","Central African Republic",2020-02-28,0,0,0,0,0,0
"1869","Central African Republic",2020-02-29,0,0,0,0,0,0
"1870","Central African Republic",2020-03-01,0,0,0,0,0,0
"1871","Central African Republic",2020-03-02,0,0,0,0,0,0
"1872","Central African Republic",2020-03-03,0,0,0,0,0,0
"1873","Central African Republic",2020-03-04,0,0,0,0,0,0
"1874","Central African Republic",2020-03-05,0,0,0,0,0,0
"1875","Central African Republic",2020-03-06,0,0,0,0,0,0
"1876","Central African Republic",2020-03-07,0,0,0,0,0,0
"1877","Central African Republic",2020-03-08,0,0,0,0,0,0
"1878","Central African Republic",2020-03-09,0,0,0,0,0,0
"1879","Central African Republic",2020-03-10,0,0,0,0,0,0
"1880","Central African Republic",2020-03-11,0,0,0,0,0,0
"1881","Central African Republic",2020-03-12,0,0,0,0,0,0
"1882","Central African Republic",2020-03-13,0,0,0,0,0,0
"1883","Central African Republic",2020-03-14,0,0,0,0,0,0
"1884","Central African Republic",2020-03-15,1,0,0,1,0,0
"1885","Central African Republic",2020-03-16,1,0,0,0,0,0
"1886","Central African Republic",2020-03-17,1,0,0,0,0,0
"1887","Central African Republic",2020-03-18,1,0,0,0,0,0
"1888","Central African Republic",2020-03-19,1,0,0,0,0,0
"1889","Chad",2020-01-22,0,0,0,0,0,0
"1890","Chad",2020-01-23,0,0,0,0,0,0
"1891","Chad",2020-01-24,0,0,0,0,0,0
"1892","Chad",2020-01-25,0,0,0,0,0,0
"1893","Chad",2020-01-26,0,0,0,0,0,0
"1894","Chad",2020-01-27,0,0,0,0,0,0
"1895","Chad",2020-01-28,0,0,0,0,0,0
"1896","Chad",2020-01-29,0,0,0,0,0,0
"1897","Chad",2020-01-30,0,0,0,0,0,0
"1898","Chad",2020-01-31,0,0,0,0,0,0
"1899","Chad",2020-02-01,0,0,0,0,0,0
"1900","Chad",2020-02-02,0,0,0,0,0,0
"1901","Chad",2020-02-03,0,0,0,0,0,0
"1902","Chad",2020-02-04,0,0,0,0,0,0
"1903","Chad",2020-02-05,0,0,0,0,0,0
"1904","Chad",2020-02-06,0,0,0,0,0,0
"1905","Chad",2020-02-07,0,0,0,0,0,0
"1906","Chad",2020-02-08,0,0,0,0,0,0
"1907","Chad",2020-02-09,0,0,0,0,0,0
"1908","Chad",2020-02-10,0,0,0,0,0,0
"1909","Chad",2020-02-11,0,0,0,0,0,0
"1910","Chad",2020-02-12,0,0,0,0,0,0
"1911","Chad",2020-02-13,0,0,0,0,0,0
"1912","Chad",2020-02-14,0,0,0,0,0,0
"1913","Chad",2020-02-15,0,0,0,0,0,0
"1914","Chad",2020-02-16,0,0,0,0,0,0
"1915","Chad",2020-02-17,0,0,0,0,0,0
"1916","Chad",2020-02-18,0,0,0,0,0,0
"1917","Chad",2020-02-19,0,0,0,0,0,0
"1918","Chad",2020-02-20,0,0,0,0,0,0
"1919","Chad",2020-02-21,0,0,0,0,0,0
"1920","Chad",2020-02-22,0,0,0,0,0,0
"1921","Chad",2020-02-23,0,0,0,0,0,0
"1922","Chad",2020-02-24,0,0,0,0,0,0
"1923","Chad",2020-02-25,0,0,0,0,0,0
"1924","Chad",2020-02-26,0,0,0,0,0,0
"1925","Chad",2020-02-27,0,0,0,0,0,0
"1926","Chad",2020-02-28,0,0,0,0,0,0
"1927","Chad",2020-02-29,0,0,0,0,0,0
"1928","Chad",2020-03-01,0,0,0,0,0,0
"1929","Chad",2020-03-02,0,0,0,0,0,0
"1930","Chad",2020-03-03,0,0,0,0,0,0
"1931","Chad",2020-03-04,0,0,0,0,0,0
"1932","Chad",2020-03-05,0,0,0,0,0,0
"1933","Chad",2020-03-06,0,0,0,0,0,0
"1934","Chad",2020-03-07,0,0,0,0,0,0
"1935","Chad",2020-03-08,0,0,0,0,0,0
"1936","Chad",2020-03-09,0,0,0,0,0,0
"1937","Chad",2020-03-10,0,0,0,0,0,0
"1938","Chad",2020-03-11,0,0,0,0,0,0
"1939","Chad",2020-03-12,0,0,0,0,0,0
"1940","Chad",2020-03-13,0,0,0,0,0,0
"1941","Chad",2020-03-14,0,0,0,0,0,0
"1942","Chad",2020-03-15,0,0,0,0,0,0
"1943","Chad",2020-03-16,0,0,0,0,0,0
"1944","Chad",2020-03-17,0,0,0,0,0,0
"1945","Chad",2020-03-18,0,0,0,0,0,0
"1946","Chad",2020-03-19,1,0,0,1,0,0
"1947","Chile",2020-01-22,0,0,0,0,0,0
"1948","Chile",2020-01-23,0,0,0,0,0,0
"1949","Chile",2020-01-24,0,0,0,0,0,0
"1950","Chile",2020-01-25,0,0,0,0,0,0
"1951","Chile",2020-01-26,0,0,0,0,0,0
"1952","Chile",2020-01-27,0,0,0,0,0,0
"1953","Chile",2020-01-28,0,0,0,0,0,0
"1954","Chile",2020-01-29,0,0,0,0,0,0
"1955","Chile",2020-01-30,0,0,0,0,0,0
"1956","Chile",2020-01-31,0,0,0,0,0,0
"1957","Chile",2020-02-01,0,0,0,0,0,0
"1958","Chile",2020-02-02,0,0,0,0,0,0
"1959","Chile",2020-02-03,0,0,0,0,0,0
"1960","Chile",2020-02-04,0,0,0,0,0,0
"1961","Chile",2020-02-05,0,0,0,0,0,0
"1962","Chile",2020-02-06,0,0,0,0,0,0
"1963","Chile",2020-02-07,0,0,0,0,0,0
"1964","Chile",2020-02-08,0,0,0,0,0,0
"1965","Chile",2020-02-09,0,0,0,0,0,0
"1966","Chile",2020-02-10,0,0,0,0,0,0
"1967","Chile",2020-02-11,0,0,0,0,0,0
"1968","Chile",2020-02-12,0,0,0,0,0,0
"1969","Chile",2020-02-13,0,0,0,0,0,0
"1970","Chile",2020-02-14,0,0,0,0,0,0
"1971","Chile",2020-02-15,0,0,0,0,0,0
"1972","Chile",2020-02-16,0,0,0,0,0,0
"1973","Chile",2020-02-17,0,0,0,0,0,0
"1974","Chile",2020-02-18,0,0,0,0,0,0
"1975","Chile",2020-02-19,0,0,0,0,0,0
"1976","Chile",2020-02-20,0,0,0,0,0,0
"1977","Chile",2020-02-21,0,0,0,0,0,0
"1978","Chile",2020-02-22,0,0,0,0,0,0
"1979","Chile",2020-02-23,0,0,0,0,0,0
"1980","Chile",2020-02-24,0,0,0,0,0,0
"1981","Chile",2020-02-25,0,0,0,0,0,0
"1982","Chile",2020-02-26,0,0,0,0,0,0
"1983","Chile",2020-02-27,0,0,0,0,0,0
"1984","Chile",2020-02-28,0,0,0,0,0,0
"1985","Chile",2020-02-29,0,0,0,0,0,0
"1986","Chile",2020-03-01,0,0,0,0,0,0
"1987","Chile",2020-03-02,0,0,0,0,0,0
"1988","Chile",2020-03-03,1,0,0,1,0,0
"1989","Chile",2020-03-04,1,0,0,0,0,0
"1990","Chile",2020-03-05,4,0,0,3,0,0
"1991","Chile",2020-03-06,4,0,0,0,0,0
"1992","Chile",2020-03-07,4,0,0,0,0,0
"1993","Chile",2020-03-08,8,0,0,4,0,0
"1994","Chile",2020-03-09,8,0,0,0,0,0
"1995","Chile",2020-03-10,13,0,0,5,0,0
"1996","Chile",2020-03-11,23,0,0,10,0,0
"1997","Chile",2020-03-12,23,0,0,0,0,0
"1998","Chile",2020-03-13,43,0,0,20,0,0
"1999","Chile",2020-03-14,61,0,0,18,0,0
"2000","Chile",2020-03-15,74,0,0,13,0,0
"2001","Chile",2020-03-16,155,0,0,81,0,0
"2002","Chile",2020-03-17,201,0,0,46,0,0
"2003","Chile",2020-03-18,238,0,0,37,0,0
"2004","Chile",2020-03-19,238,0,0,0,0,0
"2005","China",2019-12-31,27,0,0,0,0,0
"2006","China",2020-01-01,27,0,0,0,0,0
"2007","China",2020-01-02,27,0,0,0,0,0
"2008","China",2020-01-03,44,0,0,17,0,0
"2009","China",2020-01-04,44,0,0,0,0,0
"2010","China",2020-01-05,59,0,0,15,0,0
"2011","China",2020-01-06,59,0,0,0,0,0
"2012","China",2020-01-07,59,0,0,0,0,0
"2013","China",2020-01-08,59,0,0,0,0,0
"2014","China",2020-01-09,59,0,0,0,0,0
"2015","China",2020-01-10,59,0,0,0,0,0
"2016","China",2020-01-11,59,1,0,0,1,0
"2017","China",2020-01-12,59,1,0,0,0,0
"2018","China",2020-01-13,59,1,0,0,0,0
"2019","China",2020-01-14,59,1,0,0,0,0
"2020","China",2020-01-15,59,2,0,0,1,0
"2021","China",2020-01-16,59,2,0,0,0,0
"2022","China",2020-01-17,63,2,0,4,0,0
"2023","China",2020-01-18,80,2,0,17,0,0
"2024","China",2020-01-19,216,3,0,136,1,0
"2025","China",2020-01-20,235,3,0,19,0,0
"2026","China",2020-01-21,386,6,0,151,3,0
"2027","China",2020-01-22,548,17,28,162,11,28
"2028","China",2020-01-23,643,18,30,95,1,2
"2029","China",2020-01-24,920,26,36,277,8,6
"2030","China",2020-01-25,1406,42,39,486,16,3
"2031","China",2020-01-26,2075,56,49,669,14,10
"2032","China",2020-01-27,2877,82,58,802,26,9
"2033","China",2020-01-28,5509,131,101,2632,49,43
"2034","China",2020-01-29,6087,133,120,578,2,19
"2035","China",2020-01-30,8141,171,135,2054,38,15
"2036","China",2020-01-31,9802,213,214,1661,42,79
"2037","China",2020-02-01,11891,259,275,2089,46,61
"2038","China",2020-02-02,16630,361,463,4739,102,188
"2039","China",2020-02-03,19716,425,614,3086,64,151
"2040","China",2020-02-04,23707,491,843,3991,66,229
"2041","China",2020-02-05,27440,563,1115,3733,72,272
"2042","China",2020-02-06,30587,633,1477,3147,70,362
"2043","China",2020-02-07,34110,718,1999,3523,85,522
"2044","China",2020-02-08,36814,805,2596,2704,87,597
"2045","China",2020-02-09,39829,905,3219,3015,100,623
"2046","China",2020-02-10,42354,1012,3918,2525,107,699
"2047","China",2020-02-11,44386,1112,4636,2032,100,718
"2048","China",2020-02-12,44759,1117,5082,373,5,446
"2049","China",2020-02-13,59895,1369,6217,15136,252,1135
"2050","China",2020-02-14,66358,1521,7977,6463,152,1760
"2051","China",2020-02-15,68413,1663,9298,2055,142,1321
"2052","China",2020-02-16,70513,1766,10755,2100,103,1457
"2053","China",2020-02-17,72434,1864,12462,1921,98,1707
"2054","China",2020-02-18,74211,2003,14206,1777,139,1744
"2055","China",2020-02-19,74619,2116,15962,408,113,1756
"2056","China",2020-02-20,75077,2238,18014,458,122,2052
"2057","China",2020-02-21,75550,2238,18704,473,0,690
"2058","China",2020-02-22,77001,2443,22699,1451,205,3995
"2059","China",2020-02-23,77022,2445,23187,21,2,488
"2060","China",2020-02-24,77241,2595,25015,219,150,1828
"2061","China",2020-02-25,77754,2665,27676,513,70,2661
"2062","China",2020-02-26,78166,2717,30084,412,52,2408
"2063","China",2020-02-27,78600,2746,32930,434,29,2846
"2064","China",2020-02-28,78928,2790,36329,328,44,3399
"2065","China",2020-02-29,79356,2837,39320,428,47,2991
"2066","China",2020-03-01,79932,2872,42162,576,35,2842
"2067","China",2020-03-02,80136,2914,44854,204,42,2692
"2068","China",2020-03-03,80261,2947,47450,125,33,2596
"2069","China",2020-03-04,80386,2983,50001,125,36,2551
"2070","China",2020-03-05,80537,3015,52292,151,32,2291
"2071","China",2020-03-06,80690,3044,53944,153,29,1652
"2072","China",2020-03-07,80770,3072,55539,80,28,1595
"2073","China",2020-03-08,80823,3100,57388,53,28,1849
"2074","China",2020-03-09,80860,3123,58804,37,23,1416
"2075","China",2020-03-10,80887,3139,60181,27,16,1377
"2076","China",2020-03-11,80921,3161,61644,34,22,1463
"2077","China",2020-03-12,80932,3172,62901,11,11,1257
"2078","China",2020-03-13,80945,3180,64196,13,8,1295
"2079","China",2020-03-14,80977,3193,65660,32,13,1464
"2080","China",2020-03-15,81003,3203,67017,26,10,1357
"2081","China",2020-03-16,81033,3217,67910,30,14,893
"2082","China",2020-03-17,81058,3230,68798,25,13,888
"2083","China",2020-03-18,81102,3241,69755,44,11,957
"2084","China",2020-03-19,81156,3249,70535,54,8,780
"2085","Colombia",2020-01-22,0,0,0,0,0,0
"2086","Colombia",2020-01-23,0,0,0,0,0,0
"2087","Colombia",2020-01-24,0,0,0,0,0,0
"2088","Colombia",2020-01-25,0,0,0,0,0,0
"2089","Colombia",2020-01-26,0,0,0,0,0,0
"2090","Colombia",2020-01-27,0,0,0,0,0,0
"2091","Colombia",2020-01-28,0,0,0,0,0,0
"2092","Colombia",2020-01-29,0,0,0,0,0,0
"2093","Colombia",2020-01-30,0,0,0,0,0,0
"2094","Colombia",2020-01-31,0,0,0,0,0,0
"2095","Colombia",2020-02-01,0,0,0,0,0,0
"2096","Colombia",2020-02-02,0,0,0,0,0,0
"2097","Colombia",2020-02-03,0,0,0,0,0,0
"2098","Colombia",2020-02-04,0,0,0,0,0,0
"2099","Colombia",2020-02-05,0,0,0,0,0,0
"2100","Colombia",2020-02-06,0,0,0,0,0,0
"2101","Colombia",2020-02-07,0,0,0,0,0,0
"2102","Colombia",2020-02-08,0,0,0,0,0,0
"2103","Colombia",2020-02-09,0,0,0,0,0,0
"2104","Colombia",2020-02-10,0,0,0,0,0,0
"2105","Colombia",2020-02-11,0,0,0,0,0,0
